clean_hit,corr_non,pair_success,pd_base,pd_suff,pd_nec,recovery,nec_drop
0.8414634146341463,0.8048780487804879,0.6463414634146342,0.5675636660761949,0.44101466202154394,-0.028538723544376643,0.7770311744401924,0.5961023896205715
0.9451219512195121,0.8963414634146342,0.8414634146341463,0.6834527588472133,0.5008739138521799,-0.02291037796474083,0.7328581344762968,0.7063631368119542
0.9024390243902439,0.7987804878048781,0.7012195121951219,0.5986267092024408,0.45716896326076695,-0.03016790493232447,0.7636962337833142,0.6287946141347652
0.8353658536585366,0.8658536585365854,0.7012195121951219,0.5947257007767515,0.4662935722891877,-0.026883194722780356,0.7840481278670035,0.6216088954995318
0.8658536585365854,0.8536585365853658,0.7195121951219512,0.5918303092078465,0.4576570482515707,-0.027407493896600667,0.7732909942773336,0.6192378031044472
0.8658536585365854,0.7987804878048781,0.6646341463414634,0.5642455620009724,0.4394261815199038,-0.03293333656904173,0.7787853571427252,0.5971788985700142
0.8902439024390244,0.7804878048780488,0.6707317073170732,0.5882040716525985,0.4427921448538943,-0.03388848028531887,0.7527866028011121,0.6220925519379173
0.8536585365853658,0.8353658536585366,0.6890243902439024,0.6016753399517478,0.4642860645928034,-0.02278663508775756,0.7716554656025388,0.6244619750395054
0.9207317073170732,0.7865853658536586,0.7073170731707317,0.6269832951266591,0.47244759594521873,-0.029388092639969606,0.7535250135316993,0.6563713877666286
0.9085365853658537,0.8353658536585366,0.7439024390243902,0.6326233014100935,0.49225296152801046,-0.03010808294866142,0.7781138640167364,0.6627313843587549
0.8536585365853658,0.8048780487804879,0.6585365853658537,0.5862104125866076,0.45883474299093574,-0.029033849879008956,0.7827133963137581,0.6152442624656165
0.926829268292683,0.8292682926829268,0.7560975609756098,0.611613475331446,0.4761927153279142,-0.02813543161241018,0.7785844075280992,0.6397489069438562
0.823170731707317,0.7926829268292683,0.6158536585365854,0.5402574361097522,0.4172803886779925,-0.03046328265492508,0.7723732442850643,0.5707207187646772
0.8841463414634146,0.8109756097560976,0.6951219512195121,0.5989581026682039,0.4565403025324752,-0.028616709316649072,0.7622241029847391,0.627574811984853
0.8414634146341463,0.8414634146341463,0.6829268292682927,0.612829756446001,0.45787074798490945,-0.02259878196367402,0.7471418337117043,0.6354285384096751
0.926829268292683,0.7865853658536586,0.7134146341463414,0.6150181526091041,0.46561036604206735,-0.031939147449121234,0.757067680142516,0.6469573000582253
0.8658536585365854,0.8658536585365854,0.7317073170731707,0.6184993164568413,0.47496165262489787,-0.02728738799327756,0.7679259135564018,0.6457867044501189
0.9207317073170732,0.7560975609756098,0.676829268292683,0.6231275487963747,0.46924321934944246,-0.03956474145738089,0.7530452156305298,0.6626922902537555
0.9390243902439024,0.8780487804878049,0.8170731707317073,0.6682725519668765,0.5157821687256418,-0.030205154564322483,0.7718140857451155,0.698477706531199
